chr1	43163561	43163961	NM_010212
chr1	45925194	45925594	NM_016917
chr1	50927523	50927923	NM_019790
chr1	52726958	52727358	NM_001357464
chr1	54194634	54195034	NM_001001883
chr1	54194634	54195034	NM_172655
chr1	55363353	55363753	NM_001368767
chr1	55363353	55363753	NM_001367887
chr1	55362328	55362728	NM_001113367
chr1	55362328	55362728	NM_001368768
chr1	55363353	55363753	NM_029267
chr1	55405946	55406346	NM_001114663
chr1	56970934	56971334	NM_139146
chr1	56971469	56971869	NR_024325
chr1	56971469	56971869	NR_024326
chr1	61638824	61639224	NM_001081050
chr1	62703317	62703717	NM_001077406
chr1	62703317	62703717	NM_001077407
chr1	62703317	62703717	NM_001077403
chr1	62703317	62703717	NM_001077404
chr1	62703317	62703717	NM_001077405
chr1	62703317	62703717	NM_010939
chr1	69685560	69685960	NM_011770
chr1	72283921	72284321	NM_001356516
chr1	72283921	72284321	NM_023523
chr1	72284373	72284773	NM_175564
chr1	72874465	72874865	NM_010518
chr1	74124148	74124548	NM_001289895
chr1	74124148	74124548	NM_027884
chr1	74713535	74713935	NM_024264
chr1	74771892	74772292	NM_009526
chr1	74792019	74792419	NM_009518
chr1	74855029	74855429	NM_009872
chr1	75218894	75219294	NM_001313723
chr1	75218894	75219294	NM_001313724
chr1	75218894	75219294	NM_009447
chr1	75263371	75263771	NM_001359281
chr1	75263808	75264208	NM_008985
chr1	75374615	75375015	NR_037976
chr1	75375297	75375697	NM_007463
chr1	75382114	75382514	NM_001085371
chr1	75385610	75386010	NM_001085370
chr1	75479532	75479932	NM_177056
chr1	77514688	77515088	NM_007936
chr1	78310346	78310746	NM_001004173
chr1	79671572	79671972	NM_183027
chr1	79858265	79858665	NM_009255
chr1	80758153	80758553	NM_175291
chr1	82291039	82291439	NM_010570
chr1	84934683	84935083	NM_027921
chr1	86045863	86046263	NM_001144992
chr1	86045863	86046263	NM_001144993
chr1	86670173	86670573	NM_010933
chr1	87155736	87156136	NM_001277925
chr1	87155956	87156356	NM_021306
chr1	87183314	87183714	NM_027084
chr1	87264353	87264753	NM_028889
chr1	87264353	87264753	NR_151447
chr1	87509962	87510362	NM_019867
chr1	89930776	89931176	NM_010262
chr1	90998727	90999127	NM_001111312
chr1	91412822	91413222	NM_001360899
chr1	91412822	91413222	NM_019479
chr1	91413638	91414038	NM_001360900
chr1	91458928	91459328	NM_011066
chr1	92831645	92832045	NM_016696
chr1	93101474	93101874	NM_001110315
chr1	93101474	93101874	NM_001294149
chr1	93101474	93101874	NM_001368847
chr1	93101474	93101874	NM_008440
chr1	93512104	93512504	NM_145519
chr1	95667194	95667594	NM_009183
chr1	95667194	95667594	NM_001159745
chr1	105356310	105356710	NM_001160368
chr1	105356310	105356710	NM_178779
chr1	105356007	105356407	NR_151538
chr1	105356007	105356407	NR_151539
chr1	105356007	105356407	NR_151540
chr1	105780723	105781123	NM_009399
chr1	106713890	106714290	NM_009741
chr1	106713890	106714290	NM_177410
chr1	109982900	109983300	NM_001316743
chr1	109983302	109983702	NM_001316744
chr1	109983723	109984123	NM_172853
chr1	125910987	125911387	NM_001311090
chr1	125911814	125912214	NM_145100
chr1	125912528	125912928	NM_001311089
chr1	127677621	127678021	NM_028135
chr1	128591899	128592299	NM_001356509
chr1	128591899	128592299	NM_009911
chr1	130715421	130715821	NR_027859
chr1	130715648	130716048	NM_001368843
chr1	130715421	130715821	NM_008825
chr1	130714176	130714576	NM_001162416
chr1	131097443	131097843	NM_008551
chr1	131244778	131245178	NM_001313731
chr1	131244778	131245178	NM_018750
chr1	131962915	131963315	NM_001177628
chr1	131970609	131971009	NM_145977
chr1	132067662	132068062	NM_172510
chr1	132067662	132068062	NM_001114662
chr1	132191436	132191836	NM_001033250
chr1	132191436	132191836	NM_001311104
chr1	132298626	132299026	NM_144810
chr1	132316125	132316525	NM_001195025
chr1	132316125	132316525	NM_028778
chr1	132542540	132542940	NM_177129
chr1	132741397	132741797	NM_001160317
chr1	132741397	132741797	NM_182716
chr1	132880355	132880755	NM_010732
chr1	133350566	133350966	NM_031193
chr1	133350674	133351074	NM_031192
chr1	133363572	133363972	NM_175443
chr1	133906773	133907173	NM_001160421
chr1	133906773	133907173	NM_054076
chr1	133907599	133907999	NM_001160420
chr1	133906773	133907173	NM_001160422
chr1	134646612	134647012	NM_009307
chr1	134709300	134709700	NM_001355726
chr1	135104876	135105276	NM_001033409
chr1	135374663	135375063	NM_175259
chr1	135584955	135585355	NM_173437
chr1	135818598	135818998	NM_133664
chr1	136005942	136006342	NM_177642
chr1	136130783	136131183	NR_046167
chr1	136130783	136131183	NR_046168
chr1	136130783	136131183	NR_046169
chr1	136130783	136131183	NR_046170
chr1	136131390	136131790	NM_001039472
chr1	136131390	136131790	NR_153829
chr1	136260526	136260926	NM_001101516
chr1	144003749	144004149	NM_009061
chr1	150099474	150099874	NR_015466
chr1	150100031	150100431	NM_011198
chr1	151571373	151571773	NM_022018
chr1	152089920	152090320	NM_197990
chr1	152399867	152400267	NM_177756
chr1	152624817	152625217	NM_016846
chr1	152765905	152766305	NM_001346117
chr1	152765905	152766305	NM_001346118
chr1	152765905	152766305	NM_001346119
chr1	152955101	152955501	NM_175460
chr1	153186047	153186447	NM_008485
chr1	153425209	153425609	NM_001033162
chr1	153737429	153737829	NR_046171
chr1	153740353	153740753	NM_011267
chr1	155244132	155244532	NM_001370865
chr1	155741627	155742027	NM_010712
chr1	155812499	155812899	NM_001024945
chr1	155812499	155812899	NM_023268
chr1	156204626	156205026	NM_177838
chr1	156302948	156303348	NM_001134741
chr1	156303206	156303606	NM_001277730
chr1	156310719	156311119	NM_130456
chr1	158355860	158356260	NM_207583
chr1	162477634	162478034	NM_001038619
chr1	162477634	162478034	NM_172646
chr1	165707694	165708094	NM_001038846
chr1	165707694	165708094	NM_178593
chr1	165763758	165764158	NM_011804
chr1	165763758	165764158	NR_149310
chr1	166379167	166379567	NM_030245
chr1	166409428	166409828	NM_001142948
chr1	166409428	166409828	NM_175170
chr1	167001417	167001817	NM_001160261
chr1	167001417	167001817	NM_001160262
chr1	167001417	167001817	NM_175461
chr1	167689558	167689958	NM_033652
chr1	170589449	170589849	NM_001109985
chr1	170644532	170644932	NM_177068
chr1	171195868	171196268	NM_025557
chr1	172057196	172057596	NM_010916
chr1	172312367	172312767	NM_080419
chr1	172328922	172329322	NM_001360808
chr1	172328922	172329322	NM_008429
chr1	172550406	172550806	NR_040558
chr1	172555938	172556338	NM_177723
chr1	172559906	172560306	NR_027644
chr1	173367295	173367695	NM_053199
chr1	174501825	174502225	NM_019445
chr1	175492145	175492545	NM_001199003
chr1	175492145	175492545	NM_001347195
chr1	175492145	175492545	NM_001357129
chr1	175492145	175492545	NM_011880
chr1	177444653	177445053	NM_001355103
chr1	177444661	177445061	NM_001012330
chr1	177444938	177445338	NM_001355102
chr1	178529125	178529525	NM_001161665
chr1	180483104	180483504	NM_001081227
chr1	180696634	180697034	NM_013729
chr1	180942518	180942918	NM_144794
chr1	181352628	181353028	NM_001160211
chr1	181352628	181353028	NM_001160212
chr1	181352628	181353028	NM_028408
chr1	182764044	182764444	NM_001356462
chr1	182764216	182764616	NM_001356461
chr1	182764216	182764616	NM_001356464
chr1	182764896	182765296	NM_001356463
chr1	182764896	182765296	NM_144796
chr1	184034381	184034781	NM_022019
chr1	184712497	184712897	NR_040627
chr1	184732093	184732493	NM_008250
chr1	184810900	184811300	NM_001290273
chr1	184845508	184845908	NM_001368285
chr1	184845508	184845908	NM_133684
chr1	184846051	184846451	NM_001368286
chr1	184882636	184883036	NM_178692
chr1	184999149	184999549	NM_145515
chr1	185455168	185455568	NR_040305
chr1	185454848	185455248	NM_001033286
chr1	186705589	186705989	NM_001329107
chr1	186705589	186705989	NM_009367
chr1	186967416	186967816	NM_033077
chr1	189728268	189728668	NM_008976
chr1	189921891	189922291	NM_026796
chr1	190169115	190169515	NM_001360827
chr1	190170427	190170827	NM_008937
chr1	190170296	190170696	NR_151620
chr1	190978598	190978998	NM_144879
chr1	190978896	190979296	NR_027352
chr1	191182933	191183333	NM_007498
chr1	191325902	191326302	NM_025864
chr1	192092199	192092599	NM_011633
chr1	192190777	192191177	NM_001038607
chr1	192190777	192191177	NM_010600
chr1	192770819	192771219	NM_144881
chr1	192834813	192835213	NR_155503
chr1	192841705	192842105	NR_040468
chr1	192851347	192851747	NM_001177794
chr1	192854928	192855328	NR_131748
chr1	193153112	193153512	NM_016851
chr1	194619829	194620229	NM_008882
chr1	194938821	194939221	NM_001111059
chr1	194938821	194939221	NM_133654
chr10	3366150	3366550	NM_133485
chr10	5922000	5922400	NM_001161822
chr10	5922000	5922400	NM_019958
chr10	8518425	8518825	NM_177387
chr10	9674808	9675208	NM_177271
chr10	10557807	10558207	NM_026405
chr10	12963859	12964259	NM_001163590
chr10	12963859	12964259	NM_001163591
chr10	12963859	12964259	NM_029075
chr10	13473996	13474396	NM_001195065
chr10	14544636	14545036	NM_001002268
chr10	18743358	18743758	NM_001033258
chr10	18743471	18743871	NR_152783
chr10	19851059	19851459	NM_029529
chr10	21160584	21160984	NM_001198914
chr10	21160584	21160984	NM_010848
chr10	24223517	24223917	NM_021509
chr10	24711759	24712159	NM_001308327
chr10	24711759	24712159	NM_001308329
chr10	24711759	24712159	NM_008813
chr10	26078563	26078963	NM_001358814
chr10	26078652	26079052	NM_029881
chr10	26078255	26078655	NR_028030
chr10	30842383	30842783	NM_013904
chr10	34127572	34127972	NM_175449
chr10	36506807	36507207	NM_001081208
chr10	36506807	36507207	NM_001253355
chr10	36506807	36507207	NM_001253356
chr10	39959753	39960153	NR_160808
chr10	40024868	40025268	NM_144821
chr10	40141854	40142254	NM_001114332
chr10	40141854	40142254	NM_028247
chr10	43174130	43174530	NM_175407
chr10	43174699	43175099	NR_102361
chr10	43579169	43579569	NM_009846
chr10	44004446	44004846	NM_172393
chr10	44148428	44148828	NM_001368305
chr10	45289016	45289416	NR_155869
chr10	45289305	45289705	NM_024286
chr10	52690501	52690901	NM_178675
chr10	53750509	53750909	NM_001081428
chr10	56377300	56377700	NM_010288
chr10	57794544	57794944	NM_020561
chr10	58813359	58813759	NM_172788
chr10	59221922	59222322	NM_172939
chr10	60106257	60106657	NM_052994
chr10	60218860	60219260	NM_016803
chr10	60346851	60347251	NM_001159572
chr10	60346851	60347251	NM_028732
chr10	60831181	60831581	NM_001359273
chr10	60831181	60831581	NM_029770
chr10	61978708	61979108	NM_001304757
chr10	61978708	61979108	NM_007731
chr10	62725694	62726094	NM_001033260
chr10	62725694	62726094	NM_001364705
chr10	67537869	67538269	NM_010118
chr10	67537930	67538330	NM_001347458
chr10	70245276	70245676	NM_025807
chr10	71159290	71159690	NM_001347189
chr10	71159290	71159690	NM_031397
chr10	75316877	75317277	NM_009630
chr10	75317600	75318000	NM_001331095
chr10	75559930	75560330	NM_198860
chr10	77902136	77902536	NM_145152
chr10	78351300	78351700	NM_053014
chr10	79613618	79614018	NM_198614
chr10	79613625	79614025	NM_001168624
chr10	79716634	79717034	NM_008226
chr10	79874234	79874634	NM_001170935
chr10	79874234	79874634	NM_181681
chr10	79874234	79874634	NR_033210
chr10	79916971	79917371	NM_001359010
chr10	79916971	79917371	NM_053244
chr10	79970724	79971124	NM_130455
chr10	79988600	79989000	NM_007725
chr10	80179482	80179882	NM_007909
chr10	80348048	80348448	NM_001285435
chr10	80348048	80348448	NR_104339
chr10	80348048	80348448	NR_104340
chr10	80356459	80356859	NM_001347124
chr10	80356459	80356859	NM_183152
chr10	80387251	80387651	NM_198615
chr10	80813098	80813498	NM_028001
chr10	80843398	80843798	NM_001359746
chr10	80843639	80844039	NM_001013758
chr10	80930091	80930491	NM_008655
chr10	81257299	81257699	NM_001285853
chr10	81257299	81257699	NM_001285854
chr10	81257299	81257699	NM_010768
chr10	81285381	81285781	NM_001282096
chr10	81342959	81343359	NM_148951
chr10	81575287	81575687	NM_001252401
chr10	81575287	81575687	NM_019725
chr10	82985497	82985897	NM_021439
chr10	83337417	83337817	NM_177388
chr10	83533740	83534140	NM_153543
chr10	85386814	85387214	NM_028709
chr10	86300412	86300812	NM_011595
chr10	87493260	87493660	NM_008553
chr10	88356675	88357075	NM_027878
chr10	90829654	90830054	NM_001347054
chr10	90829843	90830243	NM_001347053
chr10	93641049	93641449	NM_021320
chr10	94514857	94515257	NM_172051
chr10	94944445	94944845	NM_018797
chr10	100015821	100016221	NM_001347156
chr10	100015821	100016221	NM_013598
chr10	105574079	105574479	NM_177368
chr10	105574551	105574951	NR_038032
chr10	107271831	107272231	NM_001033223
chr10	107271831	107272231	NM_001039354
chr10	107272394	107272794	NM_001284329
chr10	109008711	109009111	NM_001358501
chr10	109008711	109009111	NM_001358502
chr10	109008711	109009111	NM_001358503
chr10	109008711	109009111	NM_001358506
chr10	109010575	109010975	NM_001252341
chr10	109010575	109010975	NM_001252342
chr10	109010575	109010975	NM_001358504
chr10	109010575	109010975	NM_009306
chr10	115587380	115587780	NM_010195
chr10	116473123	116473523	NM_021452
chr10	116473163	116473563	NR_130644
chr10	117629500	117629900	NM_027468
chr10	119454034	119454434	NM_001358809
chr10	119454034	119454434	NM_001277292
chr10	119454034	119454434	NM_133442
chr10	119454034	119454434	NM_001277293
chr10	120476069	120476469	NM_001347170
chr10	120476069	120476469	NM_010441
chr10	120898571	120898971	NM_177092
chr10	121310996	121311396	NM_029057
chr10	121351244	121351644	NM_001361015
chr10	121641701	121642101	NM_177335
chr10	122678762	122679162	NM_176919
chr10	122678762	122679162	NM_001110218
chr10	122679315	122679715	NR_106182
chr10	127078907	127079307	NM_001033263
chr10	127078907	127079307	NM_001301014
chr10	127514939	127515339	NM_001098789
chr10	127534159	127534559	NM_183297
chr10	128908919	128909319	NM_001042580
chr10	128909345	128909745	NM_001282966
chr11	3863503	3863903	NM_001363163
chr11	3863503	3863903	NM_152818
chr11	4118329	4118729	NM_144520
chr11	4947664	4948064	NM_010904
chr11	4947521	4947921	NM_001243043
chr11	5064927	5065327	NM_001190406
chr11	5064927	5065327	NM_030228
chr11	5064927	5065327	NM_001190408
chr11	5064927	5065327	NM_144560
chr11	5149674	5150074	NM_001371004
chr11	5151830	5152230	NM_001371000
chr11	5151830	5152230	NM_001371001
chr11	5151830	5152230	NM_001371002
chr11	5151830	5152230	NM_001371003
chr11	5151830	5152230	NM_001371005
chr11	5151830	5152230	NM_080595
chr11	5151830	5152230	NR_152138
chr11	5151830	5152230	NR_163830
chr11	5861866	5862266	NM_001291857
chr11	5861866	5862266	NM_009636
chr11	6065348	6065748	NM_001174053
chr11	6065348	6065748	NM_001174054
chr11	6065348	6065748	NM_007595
chr11	7063433	7063833	NM_009622
chr11	7213523	7213923	NM_008343
chr11	11685925	11686325	NM_001025597
chr11	11685925	11686325	NM_001301868
chr11	11685925	11686325	NM_009578
chr11	16257742	16258142	NM_001290539
chr11	16257742	16258142	NM_001363461
chr11	16257742	16258142	NM_145967
chr11	16260591	16260991	NR_156693
chr11	16260591	16260991	NR_156694
chr11	16752203	16752603	NM_007912
chr11	16752203	16752603	NM_207655
chr11	19018569	19018969	NM_001193271
chr11	19018569	19018969	NM_010789
chr11	22001251	22001651	NM_011023
chr11	24078056	24078456	NM_001242934
chr11	24078056	24078456	NM_001159289
chr11	24078056	24078456	NM_016707
chr11	24080695	24081095	NM_001159290
chr11	28853205	28853605	NM_146015
chr11	31369661	31370061	NM_011491
chr11	33147000	33147400	NM_008005
chr11	33147000	33147400	NR_102395
chr11	33203188	33203588	NM_019916
chr11	33843286	33843686	NM_001190885
chr11	33843286	33843686	NM_001290690
chr11	33843286	33843686	NM_027398
chr11	35121456	35121856	NM_011412
chr11	46165959	46166359	NM_172524
chr11	49901835	49902235	NM_029004
chr11	49902161	49902561	NM_001347462
chr11	50025331	50025731	NM_001290749
chr11	50025331	50025731	NM_021540
chr11	50025331	50025731	NM_001290750
chr11	50602085	50602485	NM_175643
chr11	50850685	50851085	NM_173372
chr11	50931235	50931635	NM_013744
chr11	51289920	51290320	NM_153393
chr11	52764706	52765106	NM_177059
chr11	53457205	53457605	NM_001290789
chr11	53457205	53457605	NM_027917
chr11	53479795	53480195	NM_183173
chr11	53519736	53520136	NM_001252332
chr11	53519736	53520136	NM_001252333
chr11	53519736	53520136	NM_033144
chr11	53519736	53520136	NM_001347496
chr11	53519736	53520136	NM_001361968
chr11	53979933	53980333	NM_001362202
chr11	53979933	53980333	NM_019723
chr11	54100924	54101324	NM_001136076
chr11	54100924	54101324	NM_011031
chr11	59306930	59307330	NM_139298
chr11	59964544	59964944	NM_009026
chr11	61022564	61022964	NM_001267593
chr11	61342460	61342860	NM_001033542
chr11	61684410	61684810	NM_178618
chr11	61956763	61957163	NM_001310526
chr11	61956763	61957163	NM_001281818
chr11	62248984	62249384	NM_007413
chr11	63128982	63129382	NM_001302257
chr11	63128982	63129382	NM_001302258
chr11	63128982	63129382	NM_001302261
chr11	63131457	63131857	NM_001302255
chr11	63131457	63131857	NM_008885
chr11	63132569	63132969	NM_001302259
chr11	63132803	63133203	NM_001302260
chr11	63921884	63922284	NM_018805
chr11	64436274	64436674	NR_028445
chr11	64435332	64435732	NM_178870
chr11	69120453	69120853	NM_033041
chr11	69236622	69237022	NM_008192
chr11	69326258	69326658	NM_010599
chr11	69340769	69341169	NR_027827
chr11	69801880	69802280	NM_001291104
chr11	69801880	69802280	NM_001362623
chr11	69801880	69802280	NM_001362624
chr11	69801880	69802280	NM_010198
chr11	69805224	69805624	NM_001033433
chr11	69803669	69804069	NR_027913
chr11	69834449	69834849	NM_198862
chr11	69935899	69936299	NM_016875
chr11	69936328	69936728	NM_001347634
chr11	69964779	69965179	NM_001193619
chr11	69965421	69965821	NM_016887
chr11	70023982	70024382	NM_001370671
chr11	70023982	70024382	NM_001370672
chr11	70229398	70229798	NM_007528
chr11	70540064	70540464	NM_001361935
chr11	70540272	70540672	NM_001302476
chr11	70540272	70540672	NM_001302475
chr11	70540272	70540672	NM_008876
chr11	71750703	71751103	NM_177618
chr11	71751015	71751415	NM_001357965
chr11	72135489	72135889	NM_001024927
chr11	72135489	72135889	NM_001081641
chr11	72266204	72266604	NM_001004148
chr11	72266844	72267244	NR_045922
chr11	72489520	72489920	NM_153060
chr11	72961169	72961569	NM_001163336
chr11	72961169	72961569	NM_001163337
chr11	72961169	72961569	NM_016745
chr11	73018988	73019388	NM_001362841
chr11	73018988	73019388	NM_018883
chr11	73018988	73019388	NR_156179
chr11	74522401	74522801	NM_001364131
chr11	74589786	74590186	NM_001015046
chr11	75167752	75168152	NM_001098203
chr11	75169855	75170255	NM_010430
chr11	75173388	75173788	NR_029794
chr11	75193993	75194393	NM_177708
chr11	75454317	75454717	NM_138950
chr11	75795809	75796209	NR_136932
chr11	75795809	75796209	NR_136933
chr11	75999912	76000312	NM_198637
chr11	76027382	76027782	NM_029658
chr11	76846608	76847008	NM_007754
chr11	77462580	77462980	NM_001368670
chr11	77462580	77462980	NR_160865
chr11	77463911	77464311	NM_139128
chr11	77463911	77464311	NM_139129
chr11	77463911	77464311	NM_139130
chr11	77489278	77489678	NM_172945
chr11	77515117	77515517	NM_026185
chr11	77928888	77929288	NR_033549
chr11	77930839	77931239	NM_001291225
chr11	77930839	77931239	NM_021286
chr11	78497354	78497754	NM_001168521
chr11	78497354	78497754	NM_172795
chr11	78499120	78499520	NM_011707
chr11	79591212	79591612	NM_175543
chr11	79711969	79712369	NR_029579
chr11	80154162	80154562	NM_172133
chr11	80300912	80301312	NM_139228
chr11	80477023	80477423	NM_009871
chr11	82388900	82389300	NM_001304439
chr11	83409688	83410088	NM_001361567
chr11	83409688	83410088	NM_001361568
chr11	83410072	83410472	NM_001013386
chr11	83437694	83438094	NM_025492
chr11	83462640	83463040	NM_001320300
chr11	83462640	83463040	NM_080453
chr11	83462640	83463040	NM_172797
chr11	84067957	84068357	NM_019819
chr11	84525134	84525534	NM_008498
chr11	84525660	84526060	NR_038057
chr11	84957754	84958154	NM_007607
chr11	85832615	85833015	NM_009324
chr11	87073737	87074137	NM_025638
chr11	87578389	87578789	NM_001284398
chr11	87578389	87578789	NM_001361936
chr11	87578420	87578820	NM_001368776
chr11	87578420	87578820	NM_001368777
chr11	87578420	87578820	NM_001368778
chr11	87578420	87578820	NM_001368779
chr11	87581061	87581461	NM_001284392
chr11	87581061	87581461	NM_001284394
chr11	87581061	87581461	NM_011129
chr11	87760541	87760941	NM_172449
chr11	88098058	88098458	NR_045499
chr11	88294043	88294443	NM_028859
chr11	89302159	89302559	NM_008711
chr11	94473798	94474198	NM_001112813
chr11	94473798	94474198	NM_001177888
chr11	94473798	94474198	NM_001177890
chr11	94473798	94474198	NM_009783
chr11	94936224	94936624	NM_007742
chr11	95009879	95010279	NM_001364135
chr11	95009879	95010279	NM_001364136
chr11	95009879	95010279	NM_146025
chr11	95120117	95120517	NM_010055
chr11	95514165	95514565	NM_130858
chr11	95824500	95824900	NM_153104
chr11	95914471	95914871	NM_008081
chr11	96271330	96271730	NM_008270
chr11	96281905	96282305	NM_010461
chr11	96286646	96287046	NM_010460
chr11	96306510	96306910	NR_131758
chr11	96299074	96299474	NM_008269
chr11	96303512	96303912	NM_008268
chr11	96317165	96317565	NR_029784
chr11	96318267	96318667	NM_010459
chr11	96464147	96464547	NR_033524
chr11	96464591	96464991	NM_001033186
chr11	96464591	96464991	NM_001177898
chr11	96464591	96464991	NM_001177899
chr11	97018742	97019142	NM_001363230
chr11	97114931	97115331	NM_019507
chr11	97574726	97575126	NM_018873
chr11	98348406	98348806	NM_144828
chr11	98349996	98350396	NM_001313970
chr11	98545631	98546031	NM_011771
chr11	99041244	99041644	NM_010517
chr11	100850181	100850581	NM_001113563
chr11	100859351	100859751	NM_011488
chr11	100859656	100860056	NM_001362680
chr11	100860484	100860884	NM_001164062
chr11	100970217	100970617	NM_008986
chr11	100970215	100970615	NM_001359105
chr11	101078411	101078811	NM_010475
chr11	101170902	101171302	NM_146030
chr11	101170972	101171372	NM_001346769
chr11	101175043	101175443	NM_007721
chr11	101176117	101176517	NM_016782
chr11	101966615	101967015	NM_024449
chr11	102026555	102026955	NM_007863
chr11	102088115	102088515	NM_016695
chr11	102604431	102604831	NM_020510
chr11	102665585	102665985	NM_001127576
chr11	102761435	102761835	NM_001110778
chr11	102761435	102761835	NM_009613
chr11	102946316	102946716	NM_011795
chr11	103749421	103749821	NM_011719
chr11	104132781	104133181	NM_001313928
chr11	104132781	104133181	NM_001313929
chr11	104132781	104133181	NM_007762
chr11	104231436	104231836	NM_001038609
chr11	104231436	104231836	NM_001285454
chr11	104231436	104231836	NM_001285455
chr11	104231436	104231836	NM_001285456
chr11	104231436	104231836	NM_010838
chr11	105292646	105293046	NM_008626
chr11	105967948	105968348	NM_001281819
chr11	105967948	105968348	NM_207624
chr11	107794306	107794706	NM_019431
chr11	108343488	108343888	NM_011101
chr11	109440078	109440478	NR_040680
chr11	109721838	109722238	NM_153782
chr11	111066164	111066564	NM_008425
chr11	113201438	113201838	NR_015556
chr11	114066629	114067029	NM_172800
chr11	114765389	114765789	NM_001102615
chr11	114851532	114851932	NM_001110337
chr11	114851540	114851940	NM_001110338
chr11	114852030	114852430	NM_147217
chr11	115266843	115267243	NM_010350
chr11	115297146	115297546	NM_178035
chr11	115367356	115367756	NM_001346774
chr11	115367319	115367719	NM_175454
chr11	116109835	116110235	NM_001205081
chr11	116109835	116110235	NM_172570
chr11	116334954	116335354	NM_008240
chr11	116531911	116532311	NM_001172475
chr11	116532444	116532844	NM_001172472
chr11	116532444	116532844	NM_001172473
chr11	116533238	116533638	NM_025367
chr11	116534740	116535140	NM_011451
chr11	117199661	117200061	NM_001113486
chr11	118248192	118248592	NM_001112699
chr11	118248192	118248592	NM_011180
chr11	118355011	118355411	NM_011594
chr11	118909172	118909572	NM_001024931
chr11	118909172	118909572	NM_001039167
chr11	118909172	118909572	NM_001039168
chr11	118909172	118909572	NM_001285436
chr11	118911197	118911597	NM_001285437
chr11	119040513	119040913	NM_013926
chr11	119085837	119086237	NM_007625
chr11	119228099	119228499	NM_172443
chr11	119228099	119228499	NM_001347625
chr11	119228572	119228972	NM_001364767
chr11	119390099	119390499	NM_001040005
chr11	119390472	119390872	NR_035453
chr11	119547420	119547820	NM_008730
chr11	119548630	119549030	NR_045099
chr11	120046745	120047145	NM_001198785
chr11	120046745	120047145	NM_007377
chr11	120530727	120531127	NM_008101
chr11	120721468	120721868	NM_133223
chr11	121387851	121388251	NM_139147
chr11	121386804	121387204	NR_106095
chr11	121702427	121702827	NM_144797
chr11	121830218	121830618	NM_029049
chr12	3365132	3365532	NM_008445
chr12	4038515	4038915	NM_001082483
chr12	4133397	4133797	NM_001159536
chr12	4133397	4133797	NM_001159537
chr12	4134153	4134553	NM_138305
chr12	5375282	5375682	NM_001164493
chr12	5375720	5376120	NR_015579
chr12	8301554	8301954	NM_001312876
chr12	8301554	8301954	NM_013527
chr12	11149973	11150373	NM_173417
chr12	11150442	11150842	NM_001168564
chr12	14151638	14152038	NM_029007
chr12	15816385	15816785	NM_144551
chr12	16800486	16800886	NM_015764
chr12	16810965	16811365	NM_033270
chr12	16810965	16811365	NR_027677
chr12	17690809	17691209	NM_001361645
chr12	17690809	17691209	NM_016677
chr12	24681395	24681795	NM_001004455
chr12	24681395	24681795	NM_001161807
chr12	24681395	24681795	NM_138686
chr12	29938036	29938436	NM_181395
chr12	30884324	30884724	NM_001159743
chr12	31265293	31265693	NM_008482
chr12	33957671	33958071	NM_011658
chr12	40133828	40134228	NM_001146196
chr12	40133828	40134228	NM_009132
chr12	44328885	44329285	NM_001146031
chr12	44328885	44329285	NM_176930
chr12	45074083	45074483	NM_144552
chr12	50648823	50649223	NM_008858
chr12	51593341	51593741	NM_001198835
chr12	51593341	51593741	NM_007728
